timestamp,pm10,pm25
2024-01-01 03:01:36,154.0,64.68
2024-01-01 03:04:02,136.25,57.78
2024-01-01 03:06:29,133.93,59.2
2024-01-01 03:08:55,130.3,61.35
2024-01-01 03:11:21,151.7,59.8
2024-01-01 03:13:47,148.27,61.35
2024-01-01 03:16:13,139.0,59.83
2024-01-01 03:18:40,133.3,59.78
2024-01-01 03:21:06,140.27,60.75
2024-01-01 03:23:32,139.52,62.08
2024-01-01 03:25:58,132.68,58.67
2024-01-01 03:28:25,144.75,58.97
2024-01-01 03:30:51,139.35,61.05
2024-01-01 03:33:17,127.7,57.65
2024-01-01 03:35:43,149.15,61.47
2024-01-01 03:38:10,145.23,63.72
2024-01-01 03:40:36,133.35,58.47
2024-01-01 03:43:02,143.02,58.58
2024-01-01 03:45:28,130.85,57.67
2024-01-01 03:47:54,128.73,56.85
2024-01-01 03:50:21,129.23,55.9
2024-01-01 03:52:47,127.9,53.63
2024-01-01 03:55:13,124.35,56.08
2024-01-01 03:57:40,122.97,54.65
2024-01-01 04:00:07,151.13,63.8
2024-01-01 04:02:34,128.25,57.8
2024-01-01 04:05:00,139.3,59.92
2024-01-01 04:07:26,141.73,59.2
2024-01-01 04:09:52,131.23,59.33
2024-01-01 04:12:18,127.4,55.17
2024-01-01 04:14:44,141.4,56.58
2024-01-01 04:17:10,127.57,58.83
2024-01-01 04:19:37,131.43,55.65
2024-01-01 04:22:03,144.32,58.6
2024-01-01 04:24:29,133.02,56.03
2024-01-01 04:26:55,109.07,47.22
2024-01-01 04:29:21,121.25,47.5
2024-01-01 04:31:47,116.22,47.47
2024-01-01 04:34:13,97.22,43.88
2024-01-01 04:36:40,97.5,44.58
2024-01-01 04:39:06,105.85,43.88
2024-01-01 04:41:33,92.4,43.2
2024-01-01 04:43:59,123.03,53.53
2024-01-01 04:46:25,152.75,67.13
2024-01-01 04:48:52,157.65,65.9
2024-01-01 04:51:18,143.38,65.2
2024-01-01 04:53:44,137.95,60.22
2024-01-01 04:56:10,140.6,60.85
2024-01-01 04:58:36,99.57,45.53
2024-01-01 05:01:03,74.0,34.05
2024-01-01 05:03:29,62.03,28.55
2024-01-01 05:05:55,71.9,32.03
2024-01-01 05:08:21,72.8,33.2
2024-01-01 05:10:47,66.93,32.28
2024-01-01 05:13:13,79.6,37.33
2024-01-01 05:15:40,93.43,39.7
2024-01-01 05:18:08,93.0,44.22
2024-01-01 05:20:34,102.4,43.97
2024-01-01 05:23:00,101.2,43.97
2024-01-01 05:25:26,111.95,47.88
2024-01-01 05:27:52,86.97,42.8
2024-01-01 05:30:19,97.85,42.45
2024-01-01 05:32:45,100.25,42.13
2024-01-01 05:35:11,100.22,42.75
2024-01-01 05:37:37,95.22,43.85
2024-01-01 05:40:03,92.7,40.97
2024-01-01 05:42:29,95.18,42.0
2024-01-01 05:44:56,99.03,42.75
2024-01-01 05:47:23,88.72,41.2
2024-01-01 05:49:49,98.6,40.7
2024-01-01 05:52:15,93.6,40.53
2024-01-01 05:54:44,93.8,42.58
2024-01-01 05:57:10,96.78,40.2
2024-01-01 05:59:36,97.07,41.95
2024-01-01 06:02:02,83.07,40.35
2024-01-01 06:04:28,88.2,40.25
2024-01-01 06:06:54,84.53,38.3
2024-01-01 06:09:20,88.18,41.17
2024-01-01 06:11:47,82.4,35.53
2024-01-01 06:14:14,79.18,35.47
2024-01-01 06:16:40,93.22,38.13
2024-01-01 06:19:10,83.32,40.22
2024-01-01 06:21:37,84.25,38.47
2024-01-01 06:24:03,80.22,35.9
2024-01-01 06:26:30,82.8,38.17
2024-01-01 06:28:56,85.72,38.03
2024-01-01 06:31:22,92.75,39.08
2024-01-01 06:33:48,82.15,36.22
2024-01-01 06:36:14,84.65,37.7
2024-01-01 06:38:40,89.9,40.85
2024-01-01 06:41:06,79.43,38.47
2024-01-01 06:43:33,89.63,40.3
2024-01-01 06:45:59,81.43,36.9
2024-01-01 06:48:25,79.88,40.03
2024-01-01 06:50:52,88.03,38.53
2024-01-01 06:53:18,95.5,40.65
2024-01-01 06:55:44,80.15,37.6
2024-01-01 06:58:10,85.28,36.6
2024-01-01 07:00:36,80.95,35.97
2024-01-01 07:03:02,92.7,39.3
2024-01-01 07:05:28,73.82,37.3
2024-01-01 07:07:54,83.05,37.95
2024-01-01 07:10:20,80.8,40.95
2024-01-01 07:12:47,93.5,44.42
2024-01-01 07:15:13,108.32,46.45
2024-01-01 07:17:39,88.88,38.75
2024-01-01 07:20:05,82.65,37.85
2024-01-01 07:22:32,83.43,39.03
2024-01-01 07:24:58,83.55,34.67
2024-01-01 07:27:24,89.45,44.22
2024-01-01 07:29:50,107.85,45.47
2024-01-01 07:32:16,94.38,47.63
2024-01-01 07:34:42,86.57,40.92
2024-01-01 07:37:08,113.88,50.92
2024-01-01 07:39:36,112.95,53.22
2024-01-01 07:42:02,118.18,51.15
2024-01-01 07:44:28,113.78,51.1
2024-01-01 07:46:54,125.13,52.72
2024-01-01 07:49:20,104.53,49.22
2024-01-01 07:51:46,107.43,50.05
2024-01-01 07:54:12,111.3,48.3
2024-01-01 07:56:38,95.25,46.3
2024-01-01 07:59:09,96.45,45.03
2024-01-01 08:01:35,95.35,46.17
2024-01-01 08:04:01,109.5,48.6
2024-01-01 08:06:27,99.1,48.2
2024-01-01 08:08:53,104.47,48.3
2024-01-01 08:11:19,105.75,50.13
2024-01-01 08:13:45,103.57,48.28
2024-01-01 08:16:11,103.25,50.67
2024-01-01 08:18:40,103.38,47.15
2024-01-01 08:21:06,114.15,51.3
2024-01-01 08:23:32,100.93,46.72
2024-01-01 08:25:58,107.4,47.7
2024-01-01 08:28:24,96.22,48.47
2024-01-01 08:30:50,126.75,51.38
2024-01-01 08:33:16,103.07,48.05
2024-01-01 08:35:42,109.1,50.35
2024-01-01 08:38:08,107.65,48.13
2024-01-01 08:40:35,99.75,48.25
2024-01-01 08:43:01,94.13,46.97
2024-01-01 08:45:28,123.6,56.88
2024-01-01 08:47:54,115.72,53.42
2024-01-01 08:50:20,123.38,55.13
2024-01-01 08:52:46,121.97,57.47
2024-01-01 08:55:12,125.18,55.72
2024-01-01 08:57:38,125.4,55.8
2024-01-01 09:00:05,120.15,56.42
2024-01-01 09:02:31,118.95,56.5
2024-01-01 09:04:58,111.2,56.13
2024-01-01 09:07:24,120.6,54.92
2024-01-01 09:09:50,110.78,56.17
2024-01-01 09:12:16,105.45,51.95
2024-01-01 09:14:42,107.75,49.0
2024-01-01 09:17:08,104.28,48.4
2024-01-01 09:19:34,107.45,46.28
2024-01-01 09:22:02,98.38,45.35
2024-01-01 09:24:28,89.47,43.95
2024-01-01 09:26:54,96.32,47.97
2024-01-01 09:29:20,94.3,48.4
2024-01-01 09:31:49,124.13,52.67
2024-01-01 09:34:15,112.53,52.83
2024-01-01 09:36:41,121.85,54.67
2024-01-01 09:39:07,129.05,60.3
2024-01-01 09:41:33,128.18,61.2
2024-01-01 09:43:59,132.38,62.3
2024-01-01 09:46:27,124.55,59.58
2024-01-01 09:48:58,127.05,60.75
2024-01-01 09:51:25,148.07,63.88
2024-01-01 09:53:51,159.68,70.93
2024-01-01 09:56:18,190.88,80.82
2024-01-01 09:58:45,176.6,81.38
2024-01-01 10:01:12,180.82,81.32
2024-01-01 10:03:39,179.35,85.1
2024-01-01 10:06:06,186.55,83.38
2024-01-01 10:08:33,177.35,81.97
2024-01-01 10:11:05,184.02,81.57
2024-01-01 10:13:40,167.25,77.95
2024-01-01 10:16:06,187.6,83.6
2024-01-01 10:18:32,185.7,78.88
2024-01-01 10:21:09,168.23,76.1
2024-01-01 10:23:36,185.6,83.45
2024-01-01 10:26:03,185.3,84.45
2024-01-01 10:28:29,192.6,83.97
2024-01-01 10:30:57,183.05,82.32
2024-01-01 10:33:24,175.35,82.9
2024-01-01 10:35:52,184.98,86.47
2024-01-01 10:38:19,167.1,77.68
2024-01-01 10:40:45,171.2,79.32
2024-01-01 10:43:12,182.43,83.1
2024-01-01 10:45:41,166.63,82.1
2024-01-01 10:48:08,175.68,79.43
2024-01-01 10:50:39,172.63,80.35
2024-01-01 10:59:10,153.9,68.68
2024-01-01 11:01:27,172.02,73.32
2024-01-01 11:03:54,159.45,75.7
2024-01-01 11:06:21,145.55,66.53
2024-01-01 11:08:50,153.98,71.1
2024-01-01 11:11:28,140.4,67.13
2024-01-01 11:13:57,158.0,70.7
2024-01-01 11:16:24,151.0,69.68
2024-01-01 11:18:51,150.13,66.97
2024-01-01 11:21:35,149.65,69.57
2024-01-01 11:24:01,153.27,69.4
2024-01-01 11:31:26,136.4,63.75
2024-01-01 11:34:05,140.0,63.42
2024-01-01 11:36:32,121.78,56.88
2024-01-01 11:38:59,114.3,56.03
2024-01-01 11:41:29,109.3,53.2
2024-01-01 11:44:08,91.5,44.17
2024-01-01 11:46:35,97.97,47.47
2024-01-01 11:49:01,104.55,48.72
2024-01-01 11:51:29,113.53,52.95
2024-01-01 11:54:09,122.25,54.55
2024-01-01 11:56:36,126.63,59.0
2024-01-01 11:59:03,125.6,60.92
2024-01-01 12:01:31,135.38,64.3
2024-01-01 12:03:59,135.95,63.33
2024-01-01 12:06:26,142.38,64.1
2024-01-01 12:11:31,119.75,57.5
2024-01-01 12:13:57,126.93,60.8
2024-01-01 12:16:23,126.7,60.75
2024-01-01 12:18:56,121.13,56.58
2024-01-01 12:21:22,125.95,55.85
2024-01-01 12:23:49,120.9,55.92
2024-01-01 12:26:21,114.65,54.0
2024-01-01 12:29:08,107.03,53.2
2024-01-01 12:31:35,99.5,48.9
2024-01-01 12:34:02,100.43,49.13
2024-01-01 12:36:28,105.28,49.3
2024-01-01 12:38:54,106.5,51.17
2024-01-01 12:41:20,104.93,51.65
2024-01-01 12:43:46,101.53,53.67
2024-01-01 12:46:13,102.43,53.63
2024-01-01 12:48:45,112.88,52.95
2024-01-01 12:51:21,107.6,53.63
2024-01-01 12:53:48,106.13,51.83
2024-01-01 12:56:14,85.93,46.95
2024-01-01 12:58:41,85.18,46.6
2024-01-01 13:01:10,77.07,44.3
2024-01-01 13:03:40,89.15,46.08
2024-01-01 13:06:08,90.65,46.42
2024-01-01 13:08:35,82.1,46.8
2024-01-01 13:11:05,89.9,46.42
2024-01-01 13:13:33,92.78,45.4
2024-01-01 13:16:02,86.1,46.55
2024-01-01 13:18:28,90.85,44.4
2024-01-01 13:20:56,86.72,47.25
2024-01-01 13:23:22,90.28,46.8
2024-01-01 13:25:48,92.55,46.42
2024-01-01 13:28:14,91.2,45.88
2024-01-01 13:30:44,88.7,44.33
2024-01-01 13:33:10,79.9,41.2
2024-01-01 13:35:36,89.45,42.92
2024-01-01 13:38:05,78.4,42.78
2024-01-01 13:40:31,81.18,41.0
2024-01-01 13:42:57,77.5,41.92
2024-01-01 13:45:23,86.97,43.83
2024-01-01 13:47:49,80.2,40.0
2024-01-01 13:50:16,78.78,39.17
2024-01-01 13:52:43,87.57,42.67
2024-01-01 13:55:09,98.65,48.08
2024-01-01 13:57:36,93.82,48.4
2024-01-01 14:00:05,92.55,45.72
2024-01-01 14:02:36,86.78,45.95
2024-01-01 14:05:02,99.07,48.8
2024-01-01 14:07:30,103.7,49.97
2024-01-01 14:09:57,101.85,50.42
2024-01-01 14:12:24,104.65,49.03
2024-01-01 14:14:50,91.38,47.63
2024-01-01 14:17:16,101.03,49.78
2024-01-01 14:19:42,102.9,49.3
2024-01-01 14:22:08,93.22,49.25
2024-01-01 14:24:35,96.8,47.67
2024-01-01 14:27:01,93.05,46.53
2024-01-01 14:29:38,79.1,40.7
2024-01-01 14:32:04,80.18,39.4
2024-01-01 14:34:31,93.3,46.8
2024-01-01 14:36:59,111.18,53.58
2024-01-01 14:39:28,112.07,53.1
2024-01-01 14:41:55,121.75,57.67
2024-01-01 14:44:21,113.28,58.2
2024-01-01 14:46:50,111.8,56.1
2024-01-01 14:49:16,123.93,57.83
2024-01-01 14:51:43,125.95,56.25
2024-01-01 14:54:10,136.27,57.5
2024-01-01 14:56:39,134.0,58.15
2024-01-01 14:59:06,133.25,57.2
2024-01-01 15:01:32,124.63,54.45
2024-01-01 15:03:58,132.02,57.53
2024-01-01 15:06:24,115.93,54.58
2024-01-01 15:08:51,118.3,55.65
2024-01-01 15:11:17,121.13,56.65
2024-01-01 15:13:43,111.03,54.9
2024-01-01 15:16:09,111.35,54.72
2024-01-01 15:18:35,111.5,52.7
2024-01-01 15:21:01,119.35,51.58
2024-01-01 15:23:28,112.32,49.45
2024-01-01 15:25:54,119.43,51.55
2024-01-01 15:28:20,115.38,51.5
2024-01-01 15:30:49,107.32,46.53
2024-01-01 15:33:15,107.07,49.72
2024-01-01 15:35:41,100.65,47.33
2024-01-01 15:38:07,112.07,47.38
2024-01-01 15:40:33,104.22,45.55
2024-01-01 15:43:00,89.68,42.75
2024-01-01 15:45:26,77.82,33.6
2024-01-01 15:47:52,64.25,32.55
2024-01-01 15:50:18,63.83,33.2
2024-01-01 15:52:44,72.1,36.13
2024-01-01 15:55:11,75.6,34.58
2024-01-01 15:57:37,79.68,35.97
2024-01-01 16:00:03,87.2,35.67
2024-01-01 16:02:30,70.95,33.33
2024-01-01 16:04:56,83.03,37.8
2024-01-01 16:07:22,83.8,37.6
2024-01-01 16:09:48,69.63,33.9
2024-01-01 16:12:14,72.9,34.4
2024-01-01 16:14:40,86.9,40.95
2024-01-01 16:17:07,98.6,44.92
2024-01-01 16:19:35,95.7,43.67
2024-01-01 16:22:01,105.8,47.65
2024-01-01 16:24:27,100.78,51.47
2024-01-01 16:26:53,111.82,54.13
2024-01-01 16:29:19,123.0,55.67
2024-01-01 16:31:46,98.07,45.42
2024-01-01 16:34:12,118.97,54.45
2024-01-01 16:36:38,111.13,49.17
2024-01-01 16:39:04,107.47,52.97
2024-01-01 16:41:30,111.6,52.9
2024-01-01 16:43:56,108.85,54.22
2024-01-01 16:46:22,118.15,55.63
2024-01-01 16:48:48,114.03,50.95
2024-01-01 16:51:15,107.57,50.17
2024-01-01 16:53:41,108.22,48.05
2024-01-01 16:56:08,94.9,41.92
2024-01-01 16:58:34,97.47,43.38
2024-01-01 17:01:00,93.68,40.5
2024-01-01 17:03:26,98.43,43.67
2024-01-01 17:05:52,101.32,44.25
2024-01-01 17:08:18,104.3,44.42
2024-01-01 17:10:45,86.45,41.97
2024-01-01 17:13:11,92.47,43.5
2024-01-01 17:15:37,88.57,42.17
2024-01-01 17:18:04,106.2,49.8
2024-01-01 17:20:31,105.63,51.22
2024-01-01 17:22:57,113.85,51.63
2024-01-01 17:25:23,102.97,47.38
2024-01-01 17:27:49,123.18,60.2
2024-01-01 17:30:15,122.65,55.0
2024-01-01 17:32:41,124.4,55.4
2024-01-01 17:35:07,119.1,54.75
2024-01-01 17:37:33,116.5,51.78
2024-01-01 17:39:59,121.5,52.88
2024-01-01 17:42:26,114.0,50.92
2024-01-01 17:44:52,121.72,53.42
2024-01-01 17:47:19,116.57,53.08
2024-01-01 17:49:45,103.85,51.95
2024-01-01 17:52:11,119.15,52.47
2024-01-01 17:54:40,130.45,54.95
2024-01-01 17:57:09,108.68,52.9
2024-01-01 17:59:35,113.65,49.92
2024-01-01 18:02:01,110.03,49.9
2024-01-01 18:04:27,120.78,51.1
2024-01-01 18:06:53,111.88,50.3
2024-01-01 18:09:19,122.18,52.65
2024-01-01 18:11:45,118.78,52.4
2024-01-01 18:14:11,117.97,52.47
2024-01-01 18:16:37,128.23,57.35
2024-01-01 18:19:03,148.5,62.38
2024-01-01 18:21:30,126.28,60.3
2024-01-01 18:23:56,140.98,62.42
2024-01-01 18:26:23,141.8,61.63
2024-01-01 18:28:49,143.75,62.03
2024-01-01 18:31:19,182.68,84.28
2024-01-01 18:33:45,158.93,68.4
2024-01-01 18:36:13,170.57,75.0
2024-01-01 18:38:41,171.48,79.5
2024-01-01 18:41:07,181.38,79.47
2024-01-01 18:43:33,173.93,80.25
2024-01-01 18:45:59,184.5,82.68
2024-01-01 18:48:26,192.48,86.38
2024-01-01 18:50:52,197.57,87.63
2024-01-01 18:53:21,182.5,84.0
2024-01-01 18:55:47,195.77,85.95
2024-01-01 18:58:13,180.0,81.18
2024-01-01 19:00:39,198.0,88.45
2024-01-01 19:03:05,187.95,82.72
2024-01-01 19:05:31,178.82,82.0
2024-01-01 19:07:58,187.77,86.95
2024-01-01 19:10:24,194.38,88.53
2024-01-01 19:12:54,175.25,81.2
2024-01-01 19:15:21,185.38,86.15
2024-01-01 19:17:47,180.07,85.7
2024-01-01 19:20:13,210.7,89.07
2024-01-01 19:22:39,183.73,84.15
2024-01-01 19:25:05,202.43,88.1
2024-01-01 19:27:31,172.13,82.97
2024-01-01 19:29:58,173.15,81.6
2024-01-01 19:32:24,183.82,83.7
2024-01-01 19:34:55,183.55,80.55
2024-01-01 19:37:22,177.85,85.6
2024-01-01 19:39:49,190.4,85.4
2024-01-01 19:42:15,190.32,85.3
2024-01-01 19:44:41,201.23,86.95
2024-01-01 19:47:07,190.65,83.45
2024-01-01 19:49:33,191.88,84.78
2024-01-01 19:52:02,187.75,88.6
2024-01-01 19:54:28,204.32,92.82
2024-01-01 19:56:54,186.07,88.13
2024-01-01 19:59:21,203.43,89.15
2024-01-01 20:01:47,201.35,89.22
2024-01-01 20:04:13,214.63,93.72
2024-01-01 20:06:42,203.18,90.1
2024-01-01 20:09:09,195.85,91.18
2024-01-01 20:11:35,193.2,88.97
2024-01-01 20:14:01,195.27,86.65
2024-01-01 20:16:28,185.15,84.97
2024-01-01 20:18:55,225.05,102.4
2024-01-01 20:21:24,215.75,96.53
2024-01-01 20:23:51,215.6,99.38
2024-01-01 20:28:44,211.7,95.3
2024-01-01 20:31:10,204.23,93.65
2024-01-01 20:33:36,206.95,96.28
2024-01-01 20:36:03,194.3,90.28
2024-01-01 20:38:29,194.68,87.32
2024-01-01 20:40:55,183.15,87.18
2024-01-01 20:43:21,183.45,85.28
2024-01-01 20:45:47,193.07,87.5
2024-01-01 20:48:15,204.27,90.88
2024-01-01 20:50:41,190.57,88.1
2024-01-01 20:53:07,201.63,89.1
2024-01-01 20:55:33,182.73,85.93
2024-01-01 20:57:59,183.23,84.18
2024-01-01 21:00:25,191.7,87.68
2024-01-01 21:02:52,180.27,83.0
2024-01-01 21:05:19,199.38,89.25
2024-01-01 21:07:48,187.38,88.85
2024-01-01 21:10:14,193.27,92.63
2024-01-01 21:12:40,201.32,92.4
2024-01-01 21:15:07,197.0,90.6
2024-01-01 21:17:34,203.85,88.7
2024-01-01 21:20:00,189.95,87.57
2024-01-01 21:22:26,190.75,88.7
2024-01-01 21:24:52,179.0,83.75
2024-01-01 21:27:18,198.75,85.57
2024-01-01 21:29:44,199.35,86.3
2024-01-01 21:32:11,187.73,84.6
2024-01-01 21:34:38,160.57,73.57
2024-01-01 21:37:04,191.85,83.05
2024-01-01 21:39:30,168.0,79.0
2024-01-01 21:41:56,184.07,83.78
2024-01-01 21:44:22,171.93,78.9
2024-01-01 21:46:48,174.85,84.38
2024-01-01 21:49:16,183.23,79.47
2024-01-01 21:51:45,180.07,78.4
2024-01-01 21:54:11,170.85,80.97
2024-01-01 21:56:37,164.4,78.72
2024-01-01 21:59:03,168.8,79.28
2024-01-01 22:01:30,183.68,78.45
2024-01-01 22:03:58,167.73,78.03
2024-01-01 22:06:24,204.95,95.18
2024-01-01 22:08:51,202.5,90.28
2024-01-01 22:11:17,205.7,97.43
2024-01-01 22:13:44,218.68,96.13
2024-01-01 22:16:10,193.43,95.57
2024-01-01 22:18:36,200.82,92.15
2024-01-01 22:21:02,214.68,95.03
2024-01-01 22:23:29,202.48,87.63
2024-01-01 22:25:58,172.18,82.1
2024-01-01 22:28:24,181.32,83.82
2024-01-01 22:30:50,185.8,85.65
2024-01-01 22:33:17,173.18,84.35
2024-01-01 22:35:43,195.32,89.7
2024-01-01 22:38:09,186.7,87.25
2024-01-01 22:40:35,190.05,89.82
2024-01-01 22:43:02,183.95,85.28
2024-01-01 22:45:28,165.23,73.65
2024-01-01 22:47:54,150.18,69.75
2024-01-01 22:50:20,190.45,80.9
2024-01-01 22:52:47,172.9,81.28
2024-01-01 22:55:13,180.52,84.0
2024-01-01 22:57:39,169.5,78.5
2024-01-01 23:00:05,170.15,82.8
2024-01-01 23:02:44,187.68,86.88
2024-01-01 23:05:11,163.93,81.47
2024-01-01 23:07:37,153.48,70.43
2024-01-01 23:10:03,142.93,65.75
2024-01-01 23:12:29,140.2,64.05
2024-01-01 23:14:55,150.02,67.07
2024-01-01 23:17:21,164.1,73.4
2024-01-01 23:19:47,148.18,67.93
2024-01-01 23:22:13,148.13,71.45
2024-01-01 23:24:39,130.7,61.97
2024-01-01 23:27:05,134.73,59.08
2024-01-01 23:29:31,138.3,60.2
2024-01-01 23:31:57,115.28,55.88
2024-01-01 23:34:23,133.7,60.9
2024-01-01 23:36:49,139.6,61.1
2024-01-01 23:39:15,145.77,64.55
2024-01-01 23:41:42,138.5,63.38
2024-01-01 23:44:08,124.68,61.35
2024-01-01 23:46:34,128.93,62.53
2024-01-01 23:49:00,190.98,86.65
2024-01-01 23:51:26,196.88,94.8
2024-01-01 23:53:52,186.3,91.22
2024-01-01 23:56:18,190.77,91.85
2024-01-01 23:58:44,191.3,89.15
2024-01-02 00:01:10,190.02,90.43
2024-01-02 00:03:36,183.68,83.97
2024-01-02 00:06:02,163.23,77.18
2024-01-02 00:08:28,171.02,85.07
2024-01-02 00:10:55,185.25,86.93
2024-01-02 00:13:21,181.98,84.88
2024-01-02 00:15:47,163.15,75.53
2024-01-02 00:18:13,149.23,71.95
2024-01-02 00:20:39,148.0,69.45
2024-01-02 00:23:05,152.88,73.03
2024-01-02 00:25:31,140.32,63.6
2024-01-02 00:27:57,133.45,61.6
2024-01-02 00:30:23,142.25,63.1
2024-01-02 00:32:49,132.13,61.58
2024-01-02 00:35:15,132.95,63.17
2024-01-02 00:37:42,121.63,57.85
2024-01-02 00:40:08,136.15,62.22
2024-01-02 00:42:34,136.27,64.35
2024-01-02 00:45:00,127.95,58.42
2024-01-02 00:47:27,131.85,61.1
2024-01-02 00:49:53,137.15,66.88
2024-01-02 00:52:20,133.6,63.4
2024-01-02 00:54:46,134.68,66.45
2024-01-02 00:57:12,139.65,68.43
2024-01-02 00:59:38,158.18,72.72
2024-01-02 01:02:04,144.48,69.0
2024-01-02 01:04:30,155.65,70.28
2024-01-02 01:06:56,147.32,71.05
2024-01-02 01:09:22,146.5,70.8
2024-01-02 01:11:49,150.68,70.05
2024-01-02 01:14:15,159.38,72.47
2024-01-02 01:16:41,153.05,71.07
2024-01-02 01:19:07,157.98,76.4
2024-01-02 01:21:33,181.65,83.9
2024-01-02 01:23:59,177.57,84.72
2024-01-02 01:26:25,178.4,85.78
2024-01-02 01:28:51,185.2,89.5
2024-01-02 01:31:17,192.32,92.1
2024-01-02 01:33:43,186.82,95.03
2024-01-02 01:36:09,196.38,94.57
2024-01-02 01:38:35,203.65,96.6
2024-01-02 01:43:53,210.3,94.53
2024-01-02 01:46:19,185.07,85.75
2024-01-02 01:48:46,189.5,91.72
2024-01-02 01:51:12,188.57,90.38
2024-01-02 01:53:38,210.02,96.2
2024-01-02 01:56:05,180.25,89.7
2024-01-02 01:58:32,187.82,89.6
2024-01-02 02:00:58,192.23,91.38
2024-01-02 02:03:25,199.7,89.75
2024-01-02 02:05:52,190.73,89.22
2024-01-02 02:08:18,191.32,87.45
2024-01-02 02:10:44,175.95,82.2
2024-01-02 02:13:10,169.75,80.13
2024-01-02 02:15:37,196.27,87.57
2024-01-02 02:18:05,184.65,84.8
2024-01-02 02:20:31,149.77,74.55
2024-01-02 02:22:57,158.32,73.1
2024-01-02 02:25:23,180.02,82.8
2024-01-02 02:27:50,173.07,78.63
2024-01-02 02:30:16,174.52,76.97
2024-01-02 02:32:42,156.18,76.93
2024-01-02 02:35:08,172.95,79.3
2024-01-02 02:37:34,169.5,78.43
2024-01-02 02:40:00,153.0,76.57
2024-01-02 02:42:27,152.32,77.07
2024-01-02 02:44:53,172.65,80.45
2024-01-02 02:47:19,162.45,77.57
2024-01-02 02:49:47,159.5,77.32
2024-01-02 02:52:15,155.57,77.63
2024-01-02 02:54:41,154.6,75.18
2024-01-02 02:57:07,156.73,75.88
2024-01-02 02:59:33,160.8,75.7
2024-01-02 03:01:59,165.45,77.9
2024-01-02 03:04:25,169.82,78.05
2024-01-02 03:06:51,160.52,79.28
2024-01-02 03:09:18,153.18,75.57
2024-01-02 03:11:44,158.23,73.22
2024-01-02 03:14:10,170.1,77.25
2024-01-02 03:16:36,167.23,77.2
2024-01-02 03:19:03,159.25,76.78
2024-01-02 03:21:29,175.5,80.82
2024-01-02 03:23:55,161.85,76.55
2024-01-02 03:26:21,170.95,82.03
