timestamp,pm10,pm25
2024-01-01T07:18:56+01:00,186.32,126.4
2024-01-01T07:21:22+01:00,195.25,130.07
2024-01-01T07:23:49+01:00,170.7,115.7
2024-01-01T07:26:15+01:00,178.5,120.5
2024-01-01T07:28:41+01:00,230.07,146.35
2024-01-01T07:31:07+01:00,222.32,144.7
2024-01-01T07:33:33+01:00,208.82,138.07
2024-01-01T07:36:00+01:00,215.77,144.3
2024-01-01T07:38:27+01:00,241.25,157.07
2024-01-01T07:40:53+01:00,242.32,164.5
2024-01-01T07:43:19+01:00,228.93,151.2
2024-01-01T07:45:45+01:00,265.7,171.7
2024-01-01T07:48:11+01:00,246.48,166.6
2024-01-01T07:50:37+01:00,291.73,192.3
2024-01-01T07:53:03+01:00,249.6,164.38
2024-01-01T07:55:29+01:00,265.25,175.32
2024-01-01T07:57:57+01:00,292.58,197.15
2024-01-01T08:00:24+01:00,312.3,204.6
2024-01-01T08:02:51+01:00,234.18,163.5
2024-01-01T08:05:17+01:00,230.3,162.93
2024-01-01T08:07:43+01:00,249.5,170.5
2024-01-01T08:10:09+01:00,233.75,159.38
2024-01-01T08:12:35+01:00,253.4,178.73
2024-01-01T08:15:01+01:00,289.1,207.13
2024-01-01T08:17:28+01:00,251.65,180.75
2024-01-01T08:19:54+01:00,250.3,185.55
2024-01-01T08:22:20+01:00,238.55,183.7
2024-01-01T08:24:46+01:00,214.13,149.73
2024-01-01T08:27:13+01:00,230.7,155.68
2024-01-01T08:29:39+01:00,239.85,162.18
2024-01-01T08:32:06+01:00,257.17,179.45
2024-01-01T08:34:32+01:00,282.08,201.0
2024-01-01T08:36:58+01:00,286.05,204.77
2024-01-01T08:39:26+01:00,277.65,197.05
2024-01-01T08:41:55+01:00,270.48,189.43
2024-01-01T08:44:21+01:00,241.75,172.0
2024-01-01T08:46:47+01:00,223.02,164.6
2024-01-01T08:49:17+01:00,280.02,201.23
2024-01-01T08:51:43+01:00,292.55,206.05
2024-01-01T08:54:09+01:00,270.0,190.05
2024-01-01T08:56:51+01:00,240.3,168.18
2024-01-01T08:59:17+01:00,256.4,177.4
2024-01-01T09:01:43+01:00,207.1,149.07
2024-01-01T09:04:09+01:00,181.73,132.07
2024-01-01T09:06:35+01:00,196.8,130.65
2024-01-01T09:09:02+01:00,188.75,128.95
2024-01-01T09:11:29+01:00,175.52,119.72
2024-01-01T09:13:55+01:00,158.93,114.53
2024-01-01T09:16:22+01:00,138.13,94.95
2024-01-01T09:18:51+01:00,130.52,90.38
2024-01-01T09:21:21+01:00,135.52,94.35
2024-01-01T09:23:48+01:00,128.27,90.63
2024-01-01T09:26:14+01:00,115.43,85.0
2024-01-01T09:28:40+01:00,137.95,94.68
2024-01-01T09:31:06+01:00,113.78,82.63
2024-01-01T09:33:32+01:00,108.47,80.28
2024-01-01T09:35:58+01:00,108.93,79.18
2024-01-01T09:38:24+01:00,100.53,75.13
2024-01-01T09:40:50+01:00,106.4,77.68
2024-01-01T09:43:17+01:00,98.32,72.93
2024-01-01T09:45:43+01:00,94.72,70.15
2024-01-01T09:48:09+01:00,83.88,63.05
2024-01-01T09:50:35+01:00,107.18,75.7
2024-01-01T09:53:01+01:00,93.22,67.22
2024-01-01T09:55:27+01:00,84.15,63.25
2024-01-01T09:57:53+01:00,80.95,63.08
2024-01-01T10:00:19+01:00,96.5,69.3
2024-01-01T10:02:45+01:00,116.38,85.78
2024-01-01T10:05:11+01:00,111.8,81.4
2024-01-01T10:07:37+01:00,102.03,74.95
2024-01-01T10:10:03+01:00,110.7,84.32
2024-01-01T10:12:30+01:00,103.5,76.3
2024-01-01T10:14:56+01:00,96.15,71.88
2024-01-01T10:17:22+01:00,105.45,79.9
2024-01-01T10:19:48+01:00,108.03,81.43
2024-01-01T10:22:17+01:00,107.63,82.55
2024-01-01T10:24:44+01:00,106.15,79.8
2024-01-01T10:27:10+01:00,131.23,101.55
2024-01-01T10:29:36+01:00,116.5,88.3
2024-01-01T10:32:02+01:00,117.3,90.13
2024-01-01T10:34:28+01:00,108.7,84.75
2024-01-01T10:36:55+01:00,105.13,80.68
2024-01-01T10:39:21+01:00,114.18,83.85
2024-01-01T10:41:49+01:00,99.1,79.55
2024-01-01T10:44:17+01:00,96.97,74.8
2024-01-01T10:46:43+01:00,101.95,76.35
2024-01-01T10:49:09+01:00,115.8,86.28
2024-01-01T10:51:38+01:00,117.65,88.47
2024-01-01T10:54:05+01:00,121.32,89.05
2024-01-01T10:56:35+01:00,120.68,88.18
2024-01-01T10:59:01+01:00,120.4,94.38
2024-01-01T11:01:27+01:00,138.77,107.4
2024-01-01T11:03:59+01:00,142.15,107.63
2024-01-01T11:06:28+01:00,142.4,108.65
2024-01-01T11:09:04+01:00,136.0,106.1
2024-01-01T11:11:33+01:00,129.5,96.63
2024-01-01T11:14:02+01:00,113.2,83.2
2024-01-01T11:16:28+01:00,104.2,76.53
2024-01-01T11:18:56+01:00,91.1,63.47
2024-01-01T11:21:29+01:00,93.4,62.95
2024-01-01T11:23:56+01:00,83.9,54.93
2024-01-01T11:26:22+01:00,94.47,66.05
2024-01-01T11:28:49+01:00,97.22,70.7
2024-01-01T11:31:15+01:00,108.85,78.72
2024-01-01T11:33:41+01:00,113.9,79.1
2024-01-01T11:36:08+01:00,112.0,82.3
2024-01-01T11:38:35+01:00,118.13,88.05
2024-01-01T11:41:02+01:00,117.38,87.25
2024-01-01T11:43:28+01:00,121.97,86.88
2024-01-01T11:45:58+01:00,116.4,85.53
2024-01-01T11:48:26+01:00,121.63,88.38
2024-01-01T11:51:17+01:00,121.88,90.1
2024-01-01T11:53:57+01:00,121.38,90.8
2024-01-01T11:59:20+01:00,156.25,118.03
2024-01-01T12:01:50+01:00,149.13,113.32
2024-01-01T12:04:20+01:00,156.82,116.2
2024-01-01T12:06:46+01:00,159.07,119.97
2024-01-01T12:11:49+01:00,169.77,123.57
2024-01-01T12:14:30+01:00,162.55,119.32
2024-01-01T12:17:00+01:00,159.43,116.6
2024-01-01T12:19:42+01:00,141.18,105.8
2024-01-01T12:25:03+01:00,156.3,112.68
2024-01-01T12:27:33+01:00,142.4,108.28
2024-01-01T12:32:26+01:00,132.43,98.25
2024-01-01T12:35:11+01:00,103.22,79.35
2024-01-01T12:37:39+01:00,124.55,91.7
2024-01-01T12:40:06+01:00,93.45,71.3
2024-01-01T12:42:33+01:00,100.5,72.55
2024-01-01T12:47:32+01:00,108.47,79.05
2024-01-01T12:49:59+01:00,105.85,79.85
2024-01-01T12:52:25+01:00,105.32,79.32
2024-01-01T12:54:51+01:00,105.72,77.4
2024-01-01T12:57:17+01:00,104.07,77.95
2024-01-01T12:59:43+01:00,103.4,80.2
2024-01-01T13:02:10+01:00,104.28,75.85
2024-01-01T13:04:36+01:00,113.6,86.3
2024-01-01T13:07:04+01:00,123.05,91.6
2024-01-01T13:09:31+01:00,118.65,91.8
2024-01-01T13:12:03+01:00,110.9,85.38
2024-01-01T13:14:37+01:00,128.07,99.85
2024-01-01T13:17:05+01:00,125.97,92.63
2024-01-01T13:19:31+01:00,114.4,89.93
2024-01-01T13:21:58+01:00,112.25,81.82
2024-01-01T13:24:24+01:00,104.22,75.9
2024-01-01T13:26:53+01:00,95.47,70.38
2024-01-01T13:29:26+01:00,82.13,59.45
2024-01-01T13:31:54+01:00,77.35,57.13
2024-01-01T13:34:20+01:00,65.47,48.22
2024-01-01T13:36:47+01:00,85.15,61.45
2024-01-01T13:39:13+01:00,67.07,48.55
2024-01-01T13:41:44+01:00,60.15,44.85
2024-01-01T13:44:10+01:00,62.22,47.8
2024-01-01T13:46:36+01:00,86.55,56.47
2024-01-01T13:49:02+01:00,85.97,62.38
2024-01-01T13:51:30+01:00,86.95,60.95
2024-01-01T13:53:57+01:00,89.88,63.1
2024-01-01T13:56:23+01:00,68.93,51.17
2024-01-01T13:58:50+01:00,60.4,41.45
2024-01-01T14:01:16+01:00,59.25,45.5
2024-01-01T14:03:42+01:00,64.22,46.75
2024-01-01T14:06:09+01:00,59.63,44.15
2024-01-01T14:08:36+01:00,68.57,48.85
2024-01-01T14:11:06+01:00,63.17,46.05
2024-01-01T14:13:35+01:00,59.78,43.25
2024-01-01T14:16:01+01:00,63.75,44.03
2024-01-01T14:18:28+01:00,74.32,47.63
2024-01-01T14:20:54+01:00,68.05,49.88
2024-01-01T14:23:21+01:00,80.25,50.95
2024-01-01T14:25:47+01:00,79.7,54.05
2024-01-01T14:28:13+01:00,78.43,54.8
2024-01-01T14:30:44+01:00,68.4,49.53
2024-01-01T14:33:11+01:00,66.05,46.92
2024-01-01T14:35:37+01:00,62.63,44.88
2024-01-01T14:38:07+01:00,62.72,44.03
2024-01-01T14:40:33+01:00,61.63,43.6
2024-01-01T14:42:59+01:00,71.55,52.6
2024-01-01T14:45:25+01:00,78.88,53.03
2024-01-01T14:47:51+01:00,74.32,54.2
2024-01-01T14:50:17+01:00,79.45,52.53
2024-01-01T14:52:44+01:00,70.93,51.0
2024-01-01T14:55:11+01:00,79.78,53.45
2024-01-01T14:57:45+01:00,84.05,52.38
2024-01-01T15:00:11+01:00,73.97,49.05
2024-01-01T15:02:37+01:00,78.55,52.7
2024-01-01T15:05:03+01:00,73.9,51.95
2024-01-01T15:07:39+01:00,76.8,53.67
2024-01-01T15:10:10+01:00,68.07,49.15
2024-01-01T15:12:36+01:00,64.63,45.2
2024-01-01T15:15:02+01:00,66.93,47.92
2024-01-01T15:17:28+01:00,63.92,46.97
2024-01-01T15:19:54+01:00,85.7,62.65
2024-01-01T15:22:21+01:00,105.7,81.4
2024-01-01T15:24:47+01:00,77.32,53.67
2024-01-01T15:27:13+01:00,77.53,54.1
2024-01-01T15:29:42+01:00,71.03,50.17
2024-01-01T15:32:08+01:00,73.7,50.67
2024-01-01T15:34:35+01:00,77.47,53.63
2024-01-01T15:37:03+01:00,86.78,58.75
2024-01-01T15:39:32+01:00,74.78,51.08
2024-01-01T15:41:59+01:00,75.95,51.33
2024-01-01T15:44:25+01:00,75.0,53.6
2024-01-01T15:46:52+01:00,79.5,56.53
2024-01-01T15:49:18+01:00,84.43,58.6
2024-01-01T15:51:44+01:00,102.65,68.47
2024-01-01T15:54:10+01:00,88.5,62.5
2024-01-01T15:56:39+01:00,87.1,59.8
2024-01-01T15:59:10+01:00,220.48,171.95
2024-01-01T16:01:36+01:00,131.13,88.05
2024-01-01T16:04:02+01:00,111.72,80.7
2024-01-01T16:06:28+01:00,164.2,123.97
2024-01-01T16:08:54+01:00,120.3,85.2
2024-01-01T16:11:21+01:00,124.05,90.82
2024-01-01T16:13:47+01:00,109.75,76.47
2024-01-01T16:16:13+01:00,109.7,75.93
2024-01-01T16:18:39+01:00,108.2,78.88
2024-01-01T16:21:05+01:00,109.03,76.2
2024-01-01T16:23:31+01:00,105.63,75.9
2024-01-01T16:25:57+01:00,108.3,74.38
2024-01-01T16:28:24+01:00,111.63,76.97
2024-01-01T16:30:50+01:00,125.07,87.18
2024-01-01T16:33:16+01:00,147.52,103.75
2024-01-01T16:35:42+01:00,120.0,86.35
2024-01-01T16:38:08+01:00,107.45,78.22
2024-01-01T16:40:34+01:00,123.97,85.7
2024-01-01T16:43:01+01:00,125.82,89.25
2024-01-01T16:45:27+01:00,123.13,82.82
2024-01-01T16:47:53+01:00,124.72,86.55
2024-01-01T16:50:19+01:00,125.2,80.78
2024-01-01T16:52:45+01:00,130.85,86.9
2024-01-01T16:55:11+01:00,138.0,92.55
2024-01-01T16:57:37+01:00,107.35,73.57
2024-01-01T17:00:03+01:00,114.0,77.95
2024-01-01T17:02:30+01:00,114.28,77.65
2024-01-01T17:04:56+01:00,110.4,78.35
2024-01-01T17:07:22+01:00,114.3,79.22
2024-01-01T17:09:48+01:00,118.57,79.6
2024-01-01T17:12:14+01:00,115.57,78.78
2024-01-01T17:14:40+01:00,115.47,80.57
2024-01-01T17:17:07+01:00,126.28,82.75
2024-01-01T17:19:35+01:00,167.57,112.7
2024-01-01T17:22:01+01:00,171.65,114.0
2024-01-01T17:24:27+01:00,135.0,88.68
2024-01-01T17:26:54+01:00,149.95,100.32
2024-01-01T17:29:20+01:00,429.55,311.75
2024-01-01T17:31:46+01:00,226.25,142.45
2024-01-01T17:34:12+01:00,190.43,128.1
2024-01-01T17:36:38+01:00,189.1,126.4
2024-01-01T17:39:04+01:00,194.3,126.32
2024-01-01T17:41:30+01:00,163.88,113.28
2024-01-01T17:43:56+01:00,169.82,117.53
2024-01-01T17:46:25+01:00,202.82,132.88
2024-01-01T17:48:51+01:00,204.43,136.63
2024-01-01T17:51:17+01:00,172.63,120.55
2024-01-01T17:53:43+01:00,177.07,120.75
2024-01-01T17:56:10+01:00,182.85,125.38
2024-01-01T17:58:37+01:00,167.75,114.18
2024-01-01T18:01:03+01:00,148.9,105.07
2024-01-01T18:03:29+01:00,142.93,100.15
2024-01-01T18:05:55+01:00,131.63,92.1
2024-01-01T18:08:25+01:00,122.82,88.93
2024-01-01T18:10:51+01:00,130.82,92.28
2024-01-01T18:13:17+01:00,195.45,125.18
2024-01-01T18:15:44+01:00,141.13,94.63
2024-01-01T18:18:10+01:00,163.73,109.95
2024-01-01T18:20:36+01:00,176.1,115.07
2024-01-01T18:23:02+01:00,162.13,104.82
2024-01-01T18:25:28+01:00,170.07,116.53
2024-01-01T18:27:55+01:00,174.68,114.07
2024-01-01T18:30:21+01:00,181.88,122.13
2024-01-01T18:32:49+01:00,169.07,114.28
2024-01-01T18:35:15+01:00,162.1,113.78
2024-01-01T18:37:41+01:00,160.45,108.88
2024-01-01T18:40:07+01:00,161.15,107.0
2024-01-01T18:42:33+01:00,183.98,120.5
2024-01-01T18:44:59+01:00,159.0,108.43
2024-01-01T18:47:25+01:00,147.45,103.22
2024-01-01T18:49:52+01:00,201.82,135.9
2024-01-01T18:52:18+01:00,289.25,202.63
2024-01-01T18:54:45+01:00,361.02,244.2
2024-01-01T18:57:12+01:00,355.42,243.77
2024-01-01T18:59:38+01:00,403.13,282.27
2024-01-01T19:02:05+01:00,385.55,267.1
2024-01-01T19:04:32+01:00,356.2,256.5
2024-01-01T19:06:58+01:00,374.2,261.77
2024-01-01T19:09:25+01:00,325.83,240.0
2024-01-01T19:11:51+01:00,304.23,224.2
2024-01-01T19:14:17+01:00,294.38,210.98
2024-01-01T19:16:43+01:00,274.45,199.38
2024-01-01T19:19:10+01:00,286.92,200.1
2024-01-01T19:21:39+01:00,277.88,197.7
2024-01-01T19:24:07+01:00,299.52,221.52
2024-01-01T19:26:35+01:00,346.95,263.33
2024-01-01T19:29:01+01:00,354.2,265.55
2024-01-01T19:31:28+01:00,318.88,239.48
2024-01-01T19:33:54+01:00,299.45,218.63
2024-01-01T19:36:20+01:00,292.1,212.38
2024-01-01T19:38:46+01:00,289.38,211.68
2024-01-01T19:41:12+01:00,282.38,210.43
2024-01-01T19:43:39+01:00,307.23,225.98
2024-01-01T19:46:07+01:00,294.02,213.65
2024-01-01T19:48:33+01:00,275.27,206.18
2024-01-01T19:50:59+01:00,283.65,205.63
2024-01-01T19:53:25+01:00,258.4,189.82
2024-01-01T19:55:51+01:00,260.88,187.35
2024-01-01T19:58:17+01:00,279.02,203.15
2024-01-01T20:00:43+01:00,294.75,209.8
2024-01-01T20:03:09+01:00,290.0,208.18
2024-01-01T20:05:35+01:00,293.3,209.45
2024-01-01T20:08:02+01:00,286.25,203.48
2024-01-01T20:10:28+01:00,298.55,211.27
2024-01-01T20:12:54+01:00,291.25,211.85
2024-01-01T20:15:20+01:00,290.73,206.55
2024-01-01T20:17:46+01:00,282.45,202.05
2024-01-01T20:20:12+01:00,299.65,211.4
2024-01-01T20:22:39+01:00,315.9,222.2
2024-01-01T20:25:05+01:00,346.08,240.38
2024-01-01T20:27:31+01:00,292.65,211.9
2024-01-01T20:29:58+01:00,287.9,209.35
2024-01-01T20:32:24+01:00,280.5,203.07
2024-01-01T20:34:51+01:00,282.05,207.93
2024-01-01T20:37:18+01:00,307.98,223.45
2024-01-01T20:39:44+01:00,316.9,224.0
2024-01-01T20:42:10+01:00,335.95,241.98
2024-01-01T20:44:36+01:00,318.65,225.9
2024-01-01T20:47:02+01:00,298.92,216.1
2024-01-01T20:49:28+01:00,294.73,205.65
2024-01-01T20:51:54+01:00,286.98,201.27
2024-01-01T20:54:20+01:00,287.73,204.7
2024-01-01T20:56:46+01:00,331.58,234.18
2024-01-01T20:59:13+01:00,316.42,223.15
2024-01-01T21:01:42+01:00,323.67,225.1
2024-01-01T21:04:09+01:00,298.67,213.07
2024-01-01T21:06:44+01:00,298.67,211.6
2024-01-01T21:09:11+01:00,278.42,197.85
2024-01-01T21:11:38+01:00,294.77,209.05
2024-01-01T21:14:04+01:00,276.9,203.95
2024-01-01T21:16:32+01:00,270.73,198.48
2024-01-01T21:18:58+01:00,263.85,176.15
2024-01-01T21:21:25+01:00,254.0,180.48
2024-01-01T21:23:51+01:00,253.3,177.93
2024-01-01T21:26:18+01:00,245.88,169.65
2024-01-01T21:28:47+01:00,250.88,170.85
2024-01-01T21:31:14+01:00,245.63,175.82
2024-01-01T21:33:41+01:00,253.75,179.5
2024-01-01T21:36:08+01:00,265.13,184.4
2024-01-01T21:38:35+01:00,239.5,167.73
2024-01-01T21:41:01+01:00,252.0,177.95
2024-01-01T21:43:27+01:00,239.35,171.82
2024-01-01T21:45:53+01:00,239.02,162.38
2024-01-01T21:48:19+01:00,236.77,165.98
2024-01-01T21:50:47+01:00,282.8,203.45
2024-01-01T21:53:14+01:00,295.27,211.6
2024-01-01T21:55:43+01:00,290.8,203.3
2024-01-01T21:58:09+01:00,296.25,217.13
2024-01-01T22:00:35+01:00,339.73,246.6
2024-01-01T22:03:02+01:00,317.23,230.48
2024-01-01T22:05:28+01:00,324.2,226.15
2024-01-01T22:07:54+01:00,316.33,226.63
2024-01-01T22:10:23+01:00,309.1,218.68
2024-01-01T22:12:49+01:00,352.77,237.3
2024-01-01T22:15:16+01:00,391.3,266.75
2024-01-01T22:17:42+01:00,328.1,226.57
2024-01-01T22:20:08+01:00,342.17,248.25
2024-01-01T22:22:34+01:00,368.08,261.9
2024-01-01T22:25:00+01:00,387.98,278.52
2024-01-01T22:27:27+01:00,430.35,320.38
2024-01-01T22:29:53+01:00,375.2,269.27
2024-01-01T22:32:19+01:00,399.8,281.5
2024-01-01T22:34:46+01:00,357.6,250.5
2024-01-01T22:37:13+01:00,377.75,266.0
2024-01-01T22:39:39+01:00,386.83,274.73
2024-01-01T22:42:05+01:00,388.05,274.67
2024-01-01T22:44:32+01:00,357.67,252.23
2024-01-01T22:46:58+01:00,347.27,243.52
2024-01-01T22:49:24+01:00,349.1,246.63
2024-01-01T22:51:50+01:00,302.7,213.65
2024-01-01T22:54:16+01:00,340.83,241.3
2024-01-01T22:56:42+01:00,317.9,227.75
2024-01-01T22:59:08+01:00,356.65,248.43
2024-01-01T23:01:35+01:00,350.35,241.7
2024-01-01T23:04:01+01:00,318.17,226.25
2024-01-01T23:06:27+01:00,316.2,215.43
2024-01-01T23:08:53+01:00,305.13,214.52
2024-01-01T23:11:19+01:00,312.25,218.25
2024-01-01T23:13:46+01:00,292.8,205.2
2024-01-01T23:16:14+01:00,293.13,212.88
2024-01-01T23:18:40+01:00,313.73,219.55
2024-01-01T23:21:07+01:00,318.0,228.2
2024-01-01T23:23:33+01:00,314.48,219.95
2024-01-01T23:25:59+01:00,325.5,227.9
2024-01-01T23:28:26+01:00,308.45,213.88
2024-01-01T23:30:52+01:00,325.25,224.0
2024-01-01T23:33:18+01:00,301.0,205.25
2024-01-01T23:35:44+01:00,336.63,231.35
2024-01-01T23:38:11+01:00,373.92,265.67
2024-01-01T23:40:37+01:00,368.15,261.88
2024-01-01T23:43:05+01:00,374.83,267.63
2024-01-01T23:45:31+01:00,374.75,270.42
2024-01-01T23:47:57+01:00,358.45,255.25
2024-01-01T23:50:23+01:00,366.77,267.3
2024-01-01T23:52:49+01:00,371.0,260.6
2024-01-01T23:55:15+01:00,334.58,238.02
2024-01-01T23:57:41+01:00,349.52,252.05
